D8S1179
24.2	0.02392414339
25	0.002392413839
25.2	0.03588621459
26.2	0.07655725886
27	0.002392413839
27.2	0.07180209605
28	0.004800140126
28.2	0.05740167567
29.2	0.05980174573
30.2	0.05500160561
31.2	0.05020146548
32.2	0.009600280251
33.2	0.002400070063

DYS391
7	0.0013
8	0.0013
9	0.0703
10	0.5508
11	0.3607
12	0.0143
13	0.0013
