mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.40095767974853513,0.013287421744560888,0.0008011341094970703,0.00040056868313234227,gbtree,0.6,0.5,10,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 500}",,,,,,,,1
0.08801779747009278,0.0054218498208084085,0.0008002758026123047,0.00040013822449154734,gbtree,0.6,0.5,10,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100}",,,,,,,,1
0.20725469589233397,0.006689021597721986,0.0009999275207519531,1.2705719561075428e-06,gbtree,0.6,0.5,10,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 250}",,,,,,,,1
0.3945882797241211,0.01971944225830158,0.0004029273986816406,0.0004934843939209631,gbtree,0.6,0.5,10,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 500}",,,,,,,,1
0.06722164154052734,0.0027197879487392356,0.000800180435180664,0.0004000968205413064,gbtree,0.6,1,2,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 100}",,,,,,,,1
0.14847240447998047,0.0068087743532139556,0.0010004520416259765,2.1663316138459294e-06,gbtree,0.6,1,2,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 250}",,,,,,,,1
0.2897616386413574,0.005068816498413988,0.000800180435180664,0.00040009088179743057,gbtree,0.6,1,2,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 500}",,,,,,,,1
0.06544427871704102,0.0035562099203467175,0.0010012149810791015,2.1568647151753693e-06,gbtree,0.6,1,2,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100}",,,,,,,,1
0.14832572937011718,0.003960405627972046,0.0006006717681884766,0.0004904467463291932,gbtree,0.6,1,2,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 250}",,,,,,,,1
0.28581533432006834,0.004799665499029372,0.00040135383605957033,0.0004915602673781045,gbtree,0.6,1,2,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 500}",,,,,,,,1
0.06641416549682617,0.0014280718297491003,0.000800323486328125,0.00040017626052393,gbtree,0.6,1,2,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 100}",,,,,,,,1
0.15559558868408202,0.005916661110965065,0.0007039546966552734,0.0006039926261222454,gbtree,0.6,1,2,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 250}",,,,,,,,1
0.29007997512817385,0.00702149418602959,0.0006000995635986328,0.000489979265096882,gbtree,0.6,1,2,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 500}",,,,,,,,1
0.08402280807495117,0.0038925457267210656,0.0010001659393310547,5.43678009557313e-07,gbtree,0.6,1,5,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100}",,,,,,,,1
0.18856334686279297,0.009383442087665374,0.0008011817932128906,0.0004005959623661507,gbtree,0.6,1,5,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 250}",,,,,,,,1
0.3495489597320557,0.01548971011185882,0.0,0.0,gbtree,0.6,1,5,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 500}",,,,,,,,1
0.08664650917053222,0.011113628297298362,0.00037441253662109377,0.0004603503231468808,gbtree,0.6,1,5,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100}",,,,,,,,1
0.18265714645385742,0.005694969493401889,0.0,0.0,gbtree,0.6,1,5,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 250}",,,,,,,,1
0.3486518859863281,0.005145597353822994,0.00020008087158203126,0.0004001617431640625,gbtree,0.6,1,5,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 500}",,,,,,,,1
0.08225021362304688,0.010194514629146195,0.0012584686279296874,0.002146662051853326,gbtree,0.6,1,5,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100}",,,,,,,,1
0.18804755210876464,0.00615274276258761,0.00035791397094726564,0.0004434138039597618,gbtree,0.6,1,5,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 250}",,,,,,,,1
0.359998083114624,0.008939959280246604,0.00020008087158203126,0.0004001617431640625,gbtree,0.6,1,5,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 500}",,,,,,,,1
0.08137426376342774,0.0038913763068404487,0.0,0.0,gbtree,0.6,1,10,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 100}",,,,,,,,1
0.19005880355834961,0.008138770782820087,0.0,0.0,gbtree,0.6,1,10,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 250}",,,,,,,,1
0.3487978935241699,0.008756293335176352,0.00020017623901367188,0.00040035247802734376,gbtree,0.6,1,10,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 500}",,,,,,,,1
0.08627161979675294,0.008850285026862633,0.00019989013671875,0.0003997802734375,gbtree,0.6,1,10,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 100}",,,,,,,,1
0.1806556224822998,0.00626091832618022,0.00019903182983398436,0.00039806365966796873,gbtree,0.6,1,10,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 250}",,,,,,,,1
0.3494516372680664,0.012206620825633008,0.0,0.0,gbtree,0.6,1,10,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 500}",,,,,,,,1
