mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.12322368621826171,0.010228958634886046,0.013099002838134765,0.006616808257742976,gbtree,0.6,0.5,5,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 250}",0.9571567952249771,0.9456783746556474,0.9360938934802571,0.965306473829201,0.9822658402203857,0.9573002754820937,0.01595104032774556,1122
0.22143187522888183,0.013475151680818889,0.006118059158325195,0.0058268849135874705,gbtree,0.6,0.5,5,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 500}",0.9647325528007344,0.9586489898989898,0.9599116161616161,0.9719065656565656,0.986369375573921,0.9683138200183654,0.010156203556559917,972
0.05853815078735351,0.0063952748561693935,0.0039093017578125,0.006053845762092729,gbtree,0.6,0.5,5,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100}",0.9278868227731865,0.911989210284665,0.8790461432506887,0.9385617539026629,0.9615759871441689,0.9238119834710744,0.027582742550364626,1152
0.11281108856201172,0.006201900356728215,0.011880159378051758,0.006060067908647684,gbtree,0.6,0.5,5,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 250}",0.9574724517906336,0.9461949035812672,0.9372417355371901,0.9657369146005509,0.9822658402203857,0.9577823691460055,0.015614084573046152,1114
0.22324681282043457,0.011036702692819166,0.014720535278320313,0.0031636120624328155,gbtree,0.6,0.5,5,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 500}",0.9644455922865014,0.9575298438934804,0.9595672635445363,0.9723657024793388,0.9864267676767677,0.9680670339761249,0.010506680585207465,998
0.06005902290344238,0.005043454417459561,0.008025550842285156,0.007087144940033495,gbtree,0.6,0.5,10,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 100}",0.9272842056932966,0.9110996326905417,0.8790461432506887,0.9433252984389349,0.9615759871441689,0.9244662534435262,0.028221940856847764,1144
0.14389290809631347,0.03646234780512251,0.011413288116455079,0.00653518446888338,gbtree,0.6,0.5,10,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 250}",0.9571854912764004,0.946252295684114,0.9366104224058769,0.9643595041322314,0.982208448117539,0.9573232323232324,0.015622984295167048,1118
0.2704764366149902,0.034046623172777006,0.009361028671264648,0.00769221703965215,gbtree,0.6,0.5,10,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 500}",0.9641012396694215,0.9585915977961432,0.9603707529843893,0.971676997245179,0.9853363177226814,0.9680153810835629,0.009756954567939588,1016
0.05432515144348145,0.007924536780108387,0.013392066955566407,0.0030312055852766777,gbtree,0.6,0.5,10,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 100}",0.9275137741046833,0.9119605142332415,0.8790461432506887,0.9385617539026629,0.9615759871441689,0.9237316345270891,0.0275745696215536,1156
0.12069354057312012,0.010492860537335454,0.008144092559814454,0.007024907556828217,gbtree,0.6,0.5,10,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 250}",0.9571567952249771,0.9456783746556474,0.9360938934802571,0.965306473829201,0.9822658402203857,0.9573002754820937,0.01595104032774556,1122
0.23928213119506836,0.02926013738175045,0.009327411651611328,0.006781161341686729,gbtree,0.6,0.5,10,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 500}",0.9647325528007344,0.9586489898989898,0.9599116161616161,0.9719065656565656,0.986369375573921,0.9683138200183654,0.010156203556559917,972
0.07267417907714843,0.005888337634739093,0.0076159477233886715,0.0011710216074906517,gbtree,0.6,0.5,10,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100}",0.9278868227731865,0.911989210284665,0.8790461432506887,0.9385617539026629,0.9615759871441689,0.9238119834710744,0.027582742550364626,1152
0.1400753974914551,0.010053161677771557,0.007914972305297852,0.005320874813769219,gbtree,0.6,0.5,10,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 250}",0.9574724517906336,0.9461949035812672,0.9372417355371901,0.9657369146005509,0.9822658402203857,0.9577823691460055,0.015614084573046152,1114
0.2396855354309082,0.014995329988637247,0.005143404006958008,0.006543190505962398,gbtree,0.6,0.5,10,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 500}",0.9644455922865014,0.9575298438934804,0.9595672635445363,0.9723657024793388,0.9864267676767677,0.9680670339761249,0.010506680585207465,998
0.05092830657958984,0.004379385257640658,0.005730104446411133,0.00706614102962539,gbtree,0.6,1,2,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 100}",0.9213441230486685,0.9040117079889807,0.8796487603305785,0.9413165748393022,0.9634986225895318,0.9219639577594123,0.029027213337559636,1174
0.10748877525329589,0.008092380378611243,0.007336997985839843,0.0027594937735168205,gbtree,0.6,1,2,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 250}",0.9562959136822773,0.9488923324150598,0.9424931129476584,0.9651056014692377,0.9822084481175389,0.9589990817263544,0.01384098823126176,1090
0.22448925971984862,0.02049473930481092,0.008890390396118164,0.0004953281714029061,gbtree,0.6,1,2,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 500}",0.964330808080808,0.9599977043158862,0.9601698806244261,0.9711891643709826,0.9863980716253443,0.9684171258034894,0.009865093149366103,962
0.058787059783935544,0.006943131925889154,0.009285449981689453,0.001009483702107114,gbtree,0.6,1,2,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100}",0.9213441230486685,0.9040117079889807,0.8796487603305785,0.9413165748393022,0.9634986225895318,0.9219639577594123,0.029027213337559636,1174
0.10700244903564453,0.0052023077784513405,0.00850367546081543,0.00044920682324379725,gbtree,0.6,1,2,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 250}",0.9562959136822773,0.9488923324150598,0.9424931129476584,0.9651056014692377,0.9822084481175389,0.9589990817263544,0.01384098823126176,1090
0.17941818237304688,0.005565353423018156,0.008704853057861329,0.0006117942530846159,gbtree,0.6,1,2,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 500}",0.964330808080808,0.9599977043158862,0.9601698806244261,0.9711891643709826,0.9863980716253443,0.9684171258034894,0.009865093149366103,962
0.04802083969116211,0.001849130313467354,0.007798957824707031,0.0007471467898910158,gbtree,0.6,1,2,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 100}",0.9213441230486685,0.9040117079889807,0.8796487603305785,0.9413165748393022,0.9634986225895318,0.9219639577594123,0.029027213337559636,1174
0.09796838760375977,0.002154370926719648,0.007809162139892578,0.0004048719265493544,gbtree,0.6,1,2,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 250}",0.9562959136822773,0.9488923324150598,0.9424931129476584,0.9651056014692377,0.9822084481175389,0.9589990817263544,0.01384098823126176,1090
0.17645063400268554,0.004750358508162434,0.00922846794128418,0.00039125983821613114,gbtree,0.6,1,2,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 500}",0.9643882001836548,0.9599977043158862,0.9602846648301194,0.9711891643709826,0.9863980716253443,0.9684515610651975,0.009841224546278452,960
0.058843374252319336,0.005981205547250653,0.008260154724121093,0.0005182562868012717,gbtree,0.6,1,5,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100}",0.9279729109274564,0.9085743801652892,0.8781278696051423,0.9456209825528007,0.9610307621671259,0.924265381083563,0.02897025444525657,1148
0.12049679756164551,0.004164923032109976,0.008214378356933593,0.00039029401324928065,gbtree,0.6,1,5,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 250}",0.957415059687787,0.9473427456382002,0.9400539485766759,0.9640725436179981,0.982208448117539,0.95821854912764,0.014551054360668534,1110
0.23383116722106934,0.02569601232952775,0.009812116622924805,0.001115669605713696,gbtree,0.6,1,5,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 500}",0.9643308080808081,0.9579315886134068,0.9601411845730027,0.9712465564738292,0.9862258953168044,0.9679752066115702,0.010191341153954954,1024
0.08436484336853027,0.010851578991473146,0.009108591079711913,0.0019842103308393326,gbtree,0.6,1,5,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100}",0.9266528925619835,0.9080865472910928,0.8781278696051423,0.9408861340679522,0.9610307621671259,0.9229568411386595,0.028339040673304408,1160
0.12230429649353028,0.007711761382240443,0.008404970169067383,0.000489499227988596,gbtree,0.6,1,5,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 250}",0.9575298438934803,0.9469123048668503,0.9400539485766759,0.9655934343434344,0.982208448117539,0.9584595959595958,0.01475040240112795,1102
0.2099684238433838,0.016082557997494557,0.0058535575866699215,0.006106345702606318,gbtree,0.6,1,5,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 500}",0.9642734159779615,0.9581898530762167,0.9600264003673095,0.9712752525252525,0.9862258953168044,0.9679981634527088,0.010164794386319132,1020
0.05440702438354492,0.005136459073297721,0.008533477783203125,0.004154063051369212,gbtree,0.6,1,5,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100}",0.9266528925619835,0.9080865472910928,0.8781278696051423,0.9408861340679522,0.9610307621671259,0.9229568411386595,0.028339040673304408,1160
0.12079482078552246,0.004758434877043183,0.0061892509460449215,0.003506934753964277,gbtree,0.6,1,5,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 250}",0.9575298438934803,0.9468262167125803,0.9400539485766759,0.964675160697888,0.982208448117539,0.9582587235996327,0.014679286648229772,1106
0.2112122058868408,0.005709088252094536,0.005287551879882812,0.006837412028068245,gbtree,0.6,1,5,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 500}",0.9642734159779615,0.9576733241505968,0.9599116161616161,0.9713039485766758,0.9862258953168044,0.9678776400367308,0.010285660816713364,1032
0.05717062950134277,0.005512631451332913,0.009650754928588866,0.003961277110801001,gbtree,0.6,1,10,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 100}",0.9279729109274564,0.9085743801652892,0.8781278696051423,0.9456209825528007,0.9610307621671259,0.924265381083563,0.02897025444525657,1148
0.12317986488342285,0.009332150113802081,0.005513572692871093,0.004360404038967841,gbtree,0.6,1,10,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 250}",0.957415059687787,0.9473427456382002,0.9400539485766759,0.9640725436179981,0.982208448117539,0.95821854912764,0.014551054360668534,1110
0.22037510871887206,0.008187490801926057,0.011010026931762696,0.005963477795131169,gbtree,0.6,1,10,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 500}",0.9643308080808081,0.9579315886134068,0.9601411845730027,0.9712465564738292,0.9862258953168044,0.9679752066115702,0.010191341153954954,1024
0.06102132797241211,0.004511815703831248,0.002849912643432617,0.00427448881188741,gbtree,0.6,1,10,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 100}",0.9266528925619835,0.9080865472910928,0.8781278696051423,0.9408861340679522,0.9610307621671259,0.9229568411386595,0.028339040673304408,1160
0.12283182144165039,0.009279307631597783,0.007896852493286134,0.005516511305180999,gbtree,0.6,1,10,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 250}",0.9575298438934803,0.9469123048668503,0.9400539485766759,0.9655934343434344,0.982208448117539,0.9584595959595958,0.01475040240112795,1102
0.2215848445892334,0.004789306025316463,0.0091949462890625,0.004601775299644867,gbtree,0.6,1,10,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 500}",0.9642734159779615,0.9581898530762167,0.9600264003673095,0.9712752525252525,0.9862258953168044,0.9679981634527088,0.010164794386319132,1020
0.060468530654907225,0.0077005458253662454,0.006155920028686523,0.0054314068266779385,gbtree,0.6,1,10,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100}",0.9266528925619835,0.9080865472910928,0.8781278696051423,0.9408861340679522,0.9610307621671259,0.9229568411386595,0.028339040673304408,1160
0.1280357837677002,0.01255680897902481,0.008601045608520508,0.0004902640750310084,gbtree,0.6,1,10,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 250}",0.9575298438934803,0.9468262167125803,0.9400539485766759,0.964675160697888,0.982208448117539,0.9582587235996327,0.014679286648229772,1106
0.22528934478759766,0.004089383703016912,0.009335708618164063,0.0010281404905006356,gbtree,0.6,1,10,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 500}",0.9642734159779615,0.9576733241505968,0.9599116161616161,0.9713039485766758,0.9862258953168044,0.9678776400367308,0.010285660816713364,1032
0.051693296432495116,0.002316391494029442,0.008999204635620118,0.0016664619083566388,gbtree,0.6,1.5,2,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 100}",0.920942378328742,0.9040404040404041,0.8796487603305785,0.9416035353535354,0.9634986225895318,0.9219467401285584,0.02906445679617773,1180
0.09886684417724609,0.011058042117302894,0.007903718948364257,0.0004941035458018519,gbtree,0.6,1.5,2,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 250}",0.9568124426078971,0.9488923324150598,0.9431531221303948,0.9651056014692377,0.9824380165289256,0.9592803030303031,0.013742634599907983,1080
0.19346742630004882,0.004478330051467081,0.009602117538452148,0.001348290834248505,gbtree,0.6,1.5,2,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 500}",0.9644168962350781,0.9575872359963269,0.9597968319559229,0.9711891643709826,0.9863980716253443,0.967877640036731,0.010364759542402745,1028
0.04955658912658691,0.002290325218125837,0.0077173709869384766,0.00039371572415326025,gbtree,0.6,1.5,2,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100}",0.920942378328742,0.9040404040404041,0.8796487603305785,0.9416035353535354,0.9634986225895318,0.9219467401285584,0.02906445679617773,1180
0.11097407341003418,0.003710179177054275,0.008362960815429688,0.0010009382753238707,gbtree,0.6,1.5,2,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 250}",0.9568124426078971,0.9488923324150598,0.9431531221303948,0.9651056014692377,0.9824380165289256,0.9592803030303031,0.013742634599907983,1080
0.24402914047241211,0.0513041538782985,0.009058570861816407,0.0006255987503557808,gbtree,0.6,1.5,2,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 500}",0.9644168962350781,0.9575872359963269,0.9597968319559229,0.9711891643709826,0.9863980716253443,0.967877640036731,0.010364759542402745,1028
0.05290441513061524,0.003891646974481976,0.007741165161132812,0.0009291482437641692,gbtree,0.6,1.5,2,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 100}",0.920942378328742,0.9040404040404041,0.8796487603305785,0.9416035353535354,0.9634986225895318,0.9219467401285584,0.02906445679617773,1180
0.10185694694519043,0.008893588350466369,0.007972192764282227,0.00063493082371014,gbtree,0.6,1.5,2,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 250}",0.9568124426078971,0.9488923324150598,0.9431531221303948,0.9651056014692377,0.9824380165289256,0.9592803030303031,0.013742634599907983,1080
0.19489550590515137,0.008046728288931928,0.008600854873657226,0.0007994372786074471,gbtree,0.6,1.5,2,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 500}",0.964502984389348,0.9575872359963269,0.960083792470156,0.9711891643709826,0.9869146005509641,0.9680555555555556,0.010499891097738164,1002
0.05793776512145996,0.003854006455656977,0.008417654037475585,0.0008563714245810544,gbtree,0.6,1.5,5,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100}",0.9190197428833793,0.9075413223140496,0.8778122130394859,0.9322486225895316,0.9610307621671258,0.9195305325987144,0.027453375469965385,1212
0.11941962242126465,0.007676033247142458,0.007796764373779297,0.0004038497423992949,gbtree,0.6,1.5,5,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 250}",0.9588785583103765,0.9467114325068869,0.9438131313131313,0.9651056014692377,0.9824380165289257,0.9593893480257115,0.013910612123948339,1066
0.2172471523284912,0.007313791721306564,0.009199810028076173,0.0009779923186539197,gbtree,0.6,1.5,5,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 500}",0.9643308080808081,0.9582472451790633,0.9613751147842057,0.9718778696051423,0.9869719926538107,0.9685606060606059,0.01025545008485158,952
0.05832085609436035,0.006223664058688215,0.008201217651367188,0.0007500018186088488,gbtree,0.6,1.5,5,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100}",0.9191345270890725,0.9075413223140496,0.8778122130394859,0.932277318640955,0.9610307621671258,0.9195592286501377,0.02745564299658691,1204
0.12317361831665039,0.0034817472414226357,0.008308887481689453,0.0007513092780035806,gbtree,0.6,1.5,5,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 250}",0.9568698347107438,0.9467114325068869,0.9438131313131313,0.966626492194674,0.9824380165289257,0.9592917814508723,0.014094437169570078,1070
0.2060272216796875,0.003216932864003969,0.009011030197143555,0.00034131892535318,gbtree,0.6,1.5,5,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 500}",0.9643882001836547,0.9582472451790633,0.9613751147842057,0.9716483011937557,0.9869719926538107,0.968526170798898,0.010236334861088207,956
0.05713057518005371,0.005634685264734045,0.007908010482788086,0.00019194117783639475,gbtree,0.6,1.5,5,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100}",0.9191345270890725,0.9075413223140496,0.8778122130394859,0.932277318640955,0.9610307621671258,0.9195592286501377,0.02745564299658691,1204
0.11912016868591309,0.00466746658879187,0.00820765495300293,0.0007418368492131345,gbtree,0.6,1.5,5,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 250}",0.9568698347107438,0.9466253443526171,0.9438131313131313,0.9657082185491276,0.9824380165289257,0.9590909090909092,0.01401863174252077,1086
